id	name	category
NCBIGene:10121	ACTR1A	biolink:Gene
NCBIGene:3105	HLA-A	biolink:Gene
NCBIGene:162	AP1B1	biolink:Gene
NCBIGene:56992	KIF15	biolink:Gene
NCBIGene:1175	AP2S1	biolink:Gene
NCBIGene:3852	KRT5	biolink:Gene
NCBIGene:5650	KLK7	biolink:Gene
NCBIGene:3065	HDAC1	biolink:Gene
NCBIGene:43847	KLK14	biolink:Gene
NCBIGene:50814	NSDHL	biolink:Gene
NCBIGene:2171	FABP5	biolink:Gene
NCBIGene:25818	KLK5	biolink:Gene
NCBIGene:3861	KRT14	biolink:Gene
NCBIGene:7322	UBE2D2	biolink:Gene
NCBIGene:5566	PRKACA	biolink:Gene
NCBIGene:5331	PLCB3	biolink:Gene
NCBIGene:7266	DNAJC7	biolink:Gene
NCBIGene:10574	CCT7	biolink:Gene
NCBIGene:25822	DNAJB5	biolink:Gene
NCBIGene:3306	HSPA2	biolink:Gene
NCBIGene:7265	TTC1	biolink:Gene
NCBIGene:134266	GRPEL2	biolink:Gene
NCBIGene:80273	GRPEL1	biolink:Gene
NCBIGene:10105	PPIF	biolink:Gene
NCBIGene:3337	DNAJB1	biolink:Gene
NCBIGene:5034	P4HB	biolink:Gene
NCBIGene:10856	RUVBL2	biolink:Gene
NCBIGene:10294	DNAJA2	biolink:Gene
NCBIGene:3099	HK2	biolink:Gene
NCBIGene:7415	VCP	biolink:Gene
NCBIGene:112694756	LOC112694756	biolink:Gene
NCBIGene:100240709	GAPDHP44	biolink:Gene
NCBIGene:10007	GNPDA1	biolink:Gene
NCBIGene:441531	PGAM4	biolink:Gene
NCBIGene:2023	ENO1	biolink:Gene
NCBIGene:255061	TAC4	biolink:Gene
NCBIGene:3728	JUP	biolink:Gene
NCBIGene:1718	DHCR24	biolink:Gene
NCBIGene:6198	RPS6KB1	biolink:Gene
NCBIGene:4176	MCM7	biolink:Gene
NCBIGene:51379	CRLF3	biolink:Gene
NCBIGene:25885	POLR1A	biolink:Gene
NCBIGene:4175	MCM6	biolink:Gene
NCBIGene:1978	EIF4EBP1	biolink:Gene
NCBIGene:6241	RRM2	biolink:Gene
NCBIGene:113130	CDCA5	biolink:Gene
NCBIGene:4172	MCM3	biolink:Gene
NCBIGene:55388	MCM10	biolink:Gene
NCBIGene:1104	RCC1	biolink:Gene
NCBIGene:22974	TPX2	biolink:Gene
NCBIGene:891	CCNB1	biolink:Gene
NCBIGene:7283	TUBG1	biolink:Gene
NCBIGene:4218	RAB8A	biolink:Gene
NCBIGene:27243	CHMP2A	biolink:Gene
NCBIGene:29082	CHMP4A	biolink:Gene
NCBIGene:10657	KHDRBS1	biolink:Gene
NCBIGene:55526	DHTKD1	biolink:Gene
NCBIGene:6888	TALDO1	biolink:Gene
NCBIGene:4921	DDR2	biolink:Gene
NCBIGene:8266	UBL4A	biolink:Gene
NCBIGene:1267	CNP	biolink:Gene
NCBIGene:6548	SLC9A1	biolink:Gene
NCBIGene:10989	IMMT	biolink:Gene
NCBIGene:10971	YWHAQ	biolink:Gene
NCBIGene:578	BAK1	biolink:Gene
NCBIGene:7529	YWHAB	biolink:Gene
NCBIGene:3954	LETM1	biolink:Gene
NCBIGene:292	SLC25A5	biolink:Gene
NCBIGene:468	ATF4	biolink:Gene
NCBIGene:9810	RNF40	biolink:Gene
NCBIGene:7324	UBE2E1	biolink:Gene
NCBIGene:56254	RNF20	biolink:Gene
NCBIGene:9646	CTR9	biolink:Gene
NCBIGene:5828	PEX2	biolink:Gene
NCBIGene:123169	LEO1	biolink:Gene
NCBIGene:5539	PPY	biolink:Gene
NCBIGene:1646	AKR1C2	biolink:Gene
NCBIGene:57016	AKR1B10	biolink:Gene
NCBIGene:8529	CYP4F2	biolink:Gene
NCBIGene:10170	DHRS9	biolink:Gene
NCBIGene:874	CBR3	biolink:Gene
NCBIGene:873	CBR1	biolink:Gene
NCBIGene:1645	AKR1C1	biolink:Gene
NCBIGene:3620	IDO1	biolink:Gene
NCBIGene:9276	COPB2	biolink:Gene
NCBIGene:535	ATP6V0A1	biolink:Gene
NCBIGene:26088	GGA1	biolink:Gene
NCBIGene:79734	KCTD17	biolink:Gene
NCBIGene:1452	CSNK1A1	biolink:Gene
NCBIGene:5887	RAD23B	biolink:Gene
NCBIGene:54620	FBXL19	biolink:Gene
NCBIGene:51255	RNF181	biolink:Gene
NCBIGene:991	CDC20	biolink:Gene
NCBIGene:11164	NUDT5	biolink:Gene
NCBIGene:3837	KPNB1	biolink:Gene
NCBIGene:9525	VPS4B	biolink:Gene
NCBIGene:55165	CEP55	biolink:Gene
NCBIGene:80222	TARS2	biolink:Gene
NCBIGene:84174	SLA2	biolink:Gene
NCBIGene:3035	HARS1	biolink:Gene
NCBIGene:2617	GARS1	biolink:Gene
NCBIGene:6897	TARS1	biolink:Gene
NCBIGene:8565	YARS1	biolink:Gene
NCBIGene:54938	SARS2	biolink:Gene
NCBIGene:5624	PROC	biolink:Gene
UMLS:C4553030	Fasting blood glucose metabolic function	biolink:BiologicalProcess
MESH:D002097	C-Reactive Protein	biolink:ChemicalEntity
UMLS:C0086024	cobalamins	biolink:ChemicalEntity
MONDO:0005311	atherosclerosis	biolink:Disease
HP:0033675	Frailty	biolink:PhenotypicFeature
UMLS:C0452848	Red Meat	biolink:Food
UMLS:C0452888	Poultry Meat	biolink:Food
UMLS:C3687582	Produces milk for human food	biolink:PhenotypicFeature
UMLS:C0042440	Vegetables	biolink:Food
MESH:D000067128	Extracellular Vesicles	biolink:CellularComponent
NCBIGene:821025	BSH	biolink:Gene
NCBIGene:947166	emrA	biolink:Gene
NCBIGene:946840	emrK	biolink:Gene
NCBIGene:946844	evgS	biolink:Gene
NCBIGene:948029	gadW	biolink:Gene
NCBIGene:948028	gadX	biolink:Gene
NCBIGene:948030	mdtF	biolink:Gene
NCBIGene:948598	mdtN	biolink:Gene
NCBIGene:948582	mdtO	biolink:Gene
NCBIGene:948583	mdtP	biolink:Gene
NCBIGene:828776	SHV3	biolink:Gene
MONDO:0008383	rheumatoid arthritis	biolink:Disease
CHEBI:185350	(22Z)-Hentriacont-22-ene-2,4-dione	biolink:SmallMolecule
CHEBI:180375	1-Isothiocyanato-7-(methylthio)heptane	biolink:SmallMolecule
CHEBI:177805	5-Phenyl-2-pyridinamine	biolink:SmallMolecule
CHEBI:149774	2-dodecylbenzenesulfonic acid	biolink:SmallMolecule
CHEBI:172134	27-Norcholestanehexol	biolink:SmallMolecule
CHEBI:16122	3-(4-hydroxy-3,5-diiodophenyl)lactic acid	biolink:SmallMolecule
CHEBI:149579	3-hydroxynonyl acetate	biolink:SmallMolecule
CHEBI:176327	C22 Sulfatide	biolink:SmallMolecule
CHEBI:172708	3'-Hydroxy-T2 Toxin	biolink:SmallMolecule
CHEBI:168491	6-Hydroxypentadecanedioic acid	biolink:SmallMolecule
CHEBI:172534	8-Acetylegelolide	biolink:SmallMolecule
CHEBI:37023	L-2-aminoadipic acid	biolink:SmallMolecule
PUBCHEM.COMPOUND:74095080	Austalide L	biolink:SmallMolecule
CHEBI:3392	Carbendazim	biolink:SmallMolecule
CHEBI:179503	CerP(d18:0/16:0)	biolink:SmallMolecule
CHEBI:53217	citranaxanthin	biolink:SmallMolecule
CHEBI:29022	N-benzyladenine	biolink:SmallMolecule
CHEBI:165384	Didodecyl thiobispropanoate	biolink:SmallMolecule
PUBCHEM.COMPOUND:32021	Dihydrozeatin	biolink:SmallMolecule
CHEBI:61468	dimethicone polymer	biolink:ChemicalMixture
CHEBI:4775	Ellagic acid	biolink:SmallMolecule
CHEBI:28092	gamma-glutamyl-beta-aminopropiononitrile	biolink:SmallMolecule
CHEBI:170137	Glycerol 1-(9Z-octadecenoate) 2-tetradecanoate 3-phosphate	biolink:SmallMolecule
CHEBI:73081	O-(15-carboxypentadecanoyl)carnitine	biolink:SmallMolecule
CHEBI:16347	Levocarnitine	biolink:SmallMolecule
CHEBI:29023	(-)-stercobilin	biolink:SmallMolecule
CHEBI:135925	Lisdexamfetamine	biolink:SmallMolecule
CHEBI:6584	luteolinidin	biolink:SmallMolecule
CHEBI:187132	Lyciumin D	biolink:SmallMolecule
CHEBI:67058	lysophosphatidylcholine 20:0	biolink:SmallMolecule
CHEBI:183975	1-behenoyl-2-hydroxy-sn-glycero-3-phosphocholine	biolink:SmallMolecule
CHEBI:133662	1-(1Z-octadecenyl)-sn-glycero-3-phosphocholine	biolink:SmallMolecule
CHEBI:6706	Mecamylamine	biolink:SmallMolecule
CHEBI:6935	Miglitol	biolink:SmallMolecule
CHEBI:173534	N-Cyclopropyl-trans-2-cis-6-nonadienamide	biolink:SmallMolecule
CHEBI:74439	N-nonanoylglycine	biolink:SmallMolecule
CHEBI:74438	N-undecanoylglycine	biolink:SmallMolecule
CHEBI:141538	4-undecylbenzenesulfonic acid	biolink:SmallMolecule
CHEBI:172138	N(6)-(Octanoyl)lysine	biolink:SmallMolecule
CHEBI:7575	Nimodipine	biolink:SmallMolecule
CHEBI:176239	Oryzanol C	biolink:SmallMolecule
CHEBI:172645	Oryzarol	biolink:SmallMolecule
CHEBI:7907	Pancuronium	biolink:SmallMolecule
CHEBI:168430	Pandamarilactam 3x	biolink:SmallMolecule
CHEBI:48574	Phenylbutazone	biolink:SmallMolecule
CHEBI:16034	phosphoguanidinoacetic acid	biolink:SmallMolecule
CHEBI:86076	O-propenoyl-D-carnitine	biolink:SmallMolecule
CHEBI:67050	Vitamin U	biolink:SmallMolecule
CHEBI:90003	N-[(13Z,16Z)-3-hydroxydocosa-13,16-enoyl]sphingosine-1-phosphocholine	biolink:SmallMolecule
CHEBI:135244	Tertatolol	biolink:SmallMolecule
CHEBI:174103	Tyrosol 4-sulfate	biolink:SmallMolecule
CHEBI:177750	(1S,4S)-menthone-8-thioacetate	biolink:SmallMolecule
PUBCHEM.COMPOUND:11528349	1-Isothiocyanato-2-(methylthio)ethane	biolink:SmallMolecule
CHEBI:83815	(10S,11S)-dihydroxy-10,11-dihydrocarbamazepine	biolink:SmallMolecule
CHEBI:142247	2,3-dihydro-2,3-dihydroxy-4-(4-methoxyphenyl)-1H-phenalen-1-one	biolink:SmallMolecule
PUBCHEM.COMPOUND:86172612	25-Methyl-21-tritriacontene-1,9,11-triol	biolink:SmallMolecule
CHEBI:89276	3-Hydroxytetradecanedioic acid	biolink:SmallMolecule
CHEBI:175263	TDP-2	biolink:SmallMolecule
CHEBI:80473	5-Acetylamino-6-amino-3-methyluracil	biolink:SmallMolecule
CHEBI:134254	5-(3',4'-dihydroxyphenyl)-gamma-valerolactone 3'-O-sulfate	biolink:SmallMolecule
CHEBI:69933	7-Hydroxyheptaphylline	biolink:SmallMolecule
CHEBI:2946	Azatadine	biolink:SmallMolecule
CHEBI:133051	[Hyp(3)]-bradykinin	biolink:SmallMolecule
PUBCHEM.COMPOUND:3438253	Convalloside	biolink:SmallMolecule
CHEBI:133983	alpha-D-sedoheptulopyranose 7-phosphate	biolink:SmallMolecule
CHEBI:172790	Cpad	biolink:SmallMolecule
CHEBI:15946	Fructose-6-phosphate	biolink:SmallMolecule
CHEBI:146188	Glymidine	biolink:SmallMolecule
CHEBI:16344	Glycocyamine	biolink:SmallMolecule
CHEBI:174127	Gyrocyanin	biolink:SmallMolecule
CHEBI:16668	hypotaurine	biolink:SmallMolecule
CHEBI:43355	Indoxyl sulfate	biolink:SmallMolecule
CHEBI:57589	Acetylcarnitine	biolink:SmallMolecule
CHEBI:168231	L-cis-Cyclo(aspartylphenylalanyl)	biolink:SmallMolecule
CHEBI:17061	D-Glutamine	biolink:SmallMolecule
CHEBI:2208	purine-6-thiol	biolink:MolecularMixture
CHEBI:89015	methylpyrazine	biolink:SmallMolecule
CHEBI:31837	Methyprylon	biolink:SmallMolecule
CHEBI:6931	Midazolam	biolink:SmallMolecule
CHEBI:50381	Miglustat	biolink:SmallMolecule
CHEBI:31858	Mizoribine	biolink:SmallMolecule
CHEBI:73688	Ac-Asp-Glu	biolink:SmallMolecule
CHEBI:17858	oxiglutatione	biolink:SmallMolecule
CHEBI:8255	Pivampicillin	biolink:SmallMolecule
CHEBI:185135	Povidone	biolink:SmallMolecule
CHEBI:8673	Pyrimethamine	biolink:SmallMolecule
CHEBI:137426	dehydroacetic acid	biolink:SmallMolecule
CHEBI:195769	Zapotidine	biolink:SmallMolecule
PUBCHEM.COMPOUND:19835407	2-Hydroxy-(4-methylthio) butanoic acid	biolink:SmallMolecule
CHEBI:137271	methiin	biolink:SmallMolecule
CHEBI:169624	2,4-Dihydroxy-7,8-dimethoxy-2H-1,4-benzoxazin-3(4H)-one 2-glucoside	biolink:SmallMolecule
CHEBI:50866	DITHIOLETHIONE	biolink:SmallMolecule
CHEBI:29125	arsenate(3-)	biolink:SmallMolecule
CHEBI:18091	Asparagusate	biolink:SmallMolecule
CHEBI:28645	FRUCTOSE	biolink:SmallMolecule
CHEBI:28717	O-decanoyl-L-carnitine	biolink:SmallMolecule
PUBCHEM.COMPOUND:53481617	Hydroxybutyrylcarnitine	biolink:SmallMolecule
CHEBI:6121	Ketamine	biolink:SmallMolecule
CHEBI:91519	norketamine	biolink:SmallMolecule
CHEBI:175057	repaglinide aromatic amine	biolink:SmallMolecule
CHEBI:135230	Sulfacytine	biolink:SmallMolecule
PUBCHEM.COMPOUND:85790439	Syndesine	biolink:SmallMolecule
CHEBI:172578	[4]-Gingerdiol 3,5-diacetate	biolink:SmallMolecule
CHEBI:83053	1-arachidonoyl-sn-glycero-3-phospho-1D-myo-inositol	biolink:SmallMolecule
CHEBI:136947	8-(methylthio)octylisothiocyanate	biolink:SmallMolecule
CHEBI:174468	3-Hydroxy-4-butanolide	biolink:SmallMolecule
CHEBI:175109	3-keto-Digoxigenin	biolink:SmallMolecule
CHEBI:17405	Pyridoxic Acid	biolink:SmallMolecule
CHEBI:184259	6-Hydroxy-1H-indole-3-acetamide	biolink:SmallMolecule
CHEBI:178253	Alkaloid A6	biolink:SmallMolecule
CHEBI:3219	Bupropion	biolink:SmallMolecule
CHEBI:165189	Carboxytolbutamide	biolink:SmallMolecule
CHEBI:172577	Coriandrone D	biolink:SmallMolecule
CHEBI:59877	Enalaprilat	biolink:MolecularMixture
CHEBI:5138	Fluvoxamine	biolink:SmallMolecule
PUBCHEM.COMPOUND:101680139	Furoparadine	biolink:SmallMolecule
CHEBI:180249	S-propyl hexanethioate	biolink:SmallMolecule
CHEBI:168575	L-Menthyl acetoacetate	biolink:SmallMolecule
CHEBI:16523	D-Serine	biolink:SmallMolecule
CHEBI:17895	Tyrosine	biolink:SmallMolecule
CHEBI:169415	N-Methylcalystegine C1	biolink:SmallMolecule
CHEBI:169001	Sorbitan laurate	biolink:SmallMolecule
CHEBI:37998	glycolithocholic acid	biolink:SmallMolecule
CHEBI:32300	Voglibose	biolink:SmallMolecule
NCBIGene:3717	JAK2	biolink:Gene
NCBIGene:51561	IL23A	biolink:Gene
NCBIGene:112744	IL17F	biolink:Gene
NCBIGene:3605	IL17A	biolink:Gene
NCBIGene:50616	IL22	biolink:Gene
NCBIGene:3718	JAK3	biolink:Gene
NCBIGene:2641	GCG	biolink:Gene
NCBIGene:51738	GHRL	biolink:Gene
NCBIGene:7124	TNF	biolink:Gene
NCBIGene:5579	PRKCB	biolink:Gene
NCBIGene:2885	GRB2	biolink:Gene
NCBIGene:867	CBL	biolink:Gene
NCBIGene:1956	EGFR	biolink:Gene
NCBIGene:3551	IKBKB	biolink:Gene
NCBIGene:5058	PAK1	biolink:Gene
NCBIGene:685	BTC	biolink:Gene
NCBIGene:9170	LPAR2	biolink:Gene
NCBIGene:10235	RASGRP2	biolink:Gene
NCBIGene:8174	MADCAM1	biolink:Gene
NCBIGene:10563	CXCL13	biolink:Gene
NCBIGene:3385	ICAM3	biolink:Gene
NCBIGene:83593	RASSF5	biolink:Gene
NCBIGene:998	CDC42	biolink:Gene
NCBIGene:7087	ICAM5	biolink:Gene
NCBIGene:6387	CXCL12	biolink:Gene
NCBIGene:7409	VAV1	biolink:Gene
NCBIGene:3386	ICAM4	biolink:Gene
NCBIGene:5330	PLCB2	biolink:Gene
NCBIGene:3937	LCP2	biolink:Gene
NCBIGene:54518	APBB1IP	biolink:Gene
NCBIGene:6789	STK4	biolink:Gene
NCBIGene:83706	FERMT3	biolink:Gene
NCBIGene:7454	WAS	biolink:Gene
NCBIGene:7456	WIPF1	biolink:Gene
NCBIGene:7297	TYK2	biolink:Gene
NCBIGene:6403	SELP	biolink:Gene
NCBIGene:64236	PDLIM2	biolink:Gene
NCBIGene:3556	IL1RAP	biolink:Gene
NCBIGene:9252	RPS6KA5	biolink:Gene
NCBIGene:23118	TAB2	biolink:Gene
NCBIGene:715	C1R	biolink:Gene
NCBIGene:1378	CR1	biolink:Gene
NCBIGene:822	CAPG	biolink:Gene
NCBIGene:718	C3	biolink:Gene
NCBIGene:22918	CD93	biolink:Gene
NCBIGene:1191	CLU	biolink:Gene
NCBIGene:1380	CR2	biolink:Gene
NCBIGene:5309	PITX3	biolink:Gene
NCBIGene:5199	CFP	biolink:Gene
NCBIGene:843	CASP10	biolink:Gene
NCBIGene:317	APAF1	biolink:Gene
NCBIGene:8737	RIPK1	biolink:Gene
NCBIGene:27429	HTRA2	biolink:Gene
NCBIGene:841	CASP8	biolink:Gene
NCBIGene:637	BID	biolink:Gene
NCBIGene:4170	MCL1	biolink:Gene
NCBIGene:58985	IL22RA1	biolink:Gene
NCIT:C19796	Smoking Status	biolink:DiseaseOrPhenotypicFeature
NCBITaxon:727	Haemophilus influenzae	biolink:OrganismTaxon
NCBITaxon:475	Moraxella	biolink:OrganismTaxon
NCBITaxon:480	Moraxella catarrhalis	biolink:OrganismTaxon
NCBITaxon:102148	Solobacterium moorei	biolink:OrganismTaxon
NCBITaxon:28123	Porphyromonas asaccharolytica	biolink:OrganismTaxon
NCBITaxon:33033	Parvimonas micra	biolink:OrganismTaxon
NCBITaxon:3034371	China	biolink:OrganismTaxon
UMLS:C0041703	United States	biolink:GeographicLocation
UMLS:C0016674	France	biolink:GeographicLocation
CHEBI:41774	Tamoxifen	biolink:SmallMolecule
NCBIGene:4709	NDUFB3	biolink:Gene
NCBIGene:4729	NDUFV2	biolink:Gene
NCBIGene:10112	KIF20A	biolink:Gene
NCBIGene:7332	UBE2L3	biolink:Gene
NCBIGene:5250	SLC25A3	biolink:Gene
NCBIGene:5702	PSMC3	biolink:Gene
NCBIGene:3615	IMPDH2	biolink:Gene
NCBIGene:81892	SLIRP	biolink:Gene
NCBIGene:6429	SRSF4	biolink:Gene
NCBIGene:8602	NOP14	biolink:Gene
NCBIGene:57050	UTP3	biolink:Gene
NCBIGene:7114	TMSB4X	biolink:Gene
NCBIGene:3192	HNRNPU	biolink:Gene
NCBIGene:26156	RSL1D1	biolink:Gene
NCBIGene:1041	CDSN	biolink:Gene
NCBIGene:4493	MT1E	biolink:Gene
NCBIGene:4496	MT1H	biolink:Gene
NCBIGene:4495	MT1G	biolink:Gene
NCBIGene:4502	MT2A	biolink:Gene
CHEBI:18101	4-hydroxyphenylacetic acid	biolink:SmallMolecule
CHEBI:17053	Aspartic acid	biolink:SmallMolecule
CHEBI:30745	Phenylacetic acid	biolink:SmallMolecule
CHEBI:17445	3-hydroxyphenylacetic acid	biolink:SmallMolecule
CHEBI:30763	PARABEN	biolink:SmallMolecule
CHEBI:30776	hexanoic acid	biolink:SmallMolecule
CHEBI:32796	(R)-2-hydroxyglutaric acid	biolink:SmallMolecule
CHEBI:32362	heptanoate	biolink:SmallMolecule
CHEBI:132244	(E)-3-(indol-3-yl)acrylic acid	biolink:SmallMolecule
CHEBI:9300	suberic acid	biolink:SmallMolecule
UNII:620U3O59Z6	Magnesium oxalate	biolink:MolecularMixture
NCBIGene:120824649	mrps28	biolink:Gene
NCBIGene:120809533	rps13	biolink:Gene
NCBIGene:120816008	rps28	biolink:Gene
NCBIGene:120835733	rplp2	biolink:Gene
NCBIGene:120826307	nmd3	biolink:Gene
NCBIGene:120835057	rpl29	biolink:Gene
NCBIGene:120829568	rpl32	biolink:Gene
NCBIGene:120817291	rpl39	biolink:Gene
UNII:D75B7M3CCK	ACETYL-COENZYME A SYNTHETASE, CYTOPLASMIC	biolink:ChemicalEntity
NCBIGene:120832556	acp7	biolink:Gene
NCBIGene:120829383	actr5	biolink:Gene
UniProtKB:P68133	ACTS_HUMAN Actin, alpha skeletal muscle (sprot)	biolink:Protein
NCBIGene:120824906	actb1	biolink:Gene
MESH:D013230	Stearoyl-CoA Desaturase	biolink:ChemicalEntity
PR:000004543	acyl-coenzyme A amino acid N-acyltransferase 2	biolink:Protein
NCBIGene:120807877	LOC120807877	biolink:Gene
NCBIGene:120818357	adad1	biolink:Gene
UniProtKB:P54819	AK2 protein, human	biolink:ChemicalEntity
UniProtKB:P00568	AK1 protein, human	biolink:ChemicalEntity
NCBIGene:120826131	cap2	biolink:Gene
UNII:XC6W97UVP5	ADHESION G PROTEIN-COUPLED RECEPTOR G3	biolink:ChemicalEntity
UNII:MYV9WDT08Y	ADHESION G PROTEIN-COUPLED RECEPTOR L2	biolink:ChemicalEntity
UNII:4S7J43MX6I	ADHESION G-PROTEIN COUPLED RECEPTOR G4	biolink:ChemicalEntity
PR:000004202	ADP-ribosylation factor 3	biolink:Protein
NCBIGene:120831093	arl6ip4	biolink:Gene
PR:000003850	alanine--glyoxylate aminotransferase 2, mitochondrial	biolink:Protein
PUBCHEM.COMPOUND:168009925	Mutarotase	biolink:MolecularMixture
NCBIGene:120829718	ampd1	biolink:Gene
UNII:0WRM2PRX8W	ANGIOPOIETIN-RELATED PROTEIN 2	biolink:ChemicalEntity
UNII:WKQ0PJ4VMZ	ANGIOPOIETIN-RELATED PROTEIN 3	biolink:ChemicalEntity
NCBIGene:120816942	LOC120816942	biolink:Gene
UMLS:C4319744	Anoctamin-1	biolink:Protein
NCBIGene:120829308	ano11	biolink:Gene
PR:000004069	anthrax toxin receptor 2	biolink:Protein
UniProtKB:P04114	APOB_HUMAN Apolipoprotein B-100 (sprot)	biolink:Protein
NCBIGene:120808929	api5	biolink:Gene
NCBIGene:120808889	isg20	biolink:Gene
UNII:H4D0Q6K32J	ARACHIDONATE 12-LIPOXYGENASE, 12R-TYPE	biolink:ChemicalEntity
MESH:D001094	Arachidonate 5-Lipoxygenase	biolink:ChemicalEntity
UNII:C2A7BK79TZ	ARACHIDONATE 5-LIPOXYGENASE-ACTIVATING PROTEIN	biolink:ChemicalEntity
NCBIGene:120830690	rsrc2	biolink:Gene
NCBIGene:120822806	arsj	biolink:Gene
NCBIGene:120827386	asphd1	biolink:Gene
NCBIGene:120824707	atp5pf	biolink:Gene
PR:000003566	ATP-binding cassette sub-family D member 2	biolink:Protein
NCBIGene:120821524	abcg4a	biolink:Gene
NCBIGene:120816410	pif1	biolink:Gene
NCBIGene:120833154	tdrd9	biolink:Gene
NCBIGene:120834822	LOC120834822	biolink:Gene
NCBIGene:120813598	bbs4	biolink:Gene
PR:000004695	Bcl-2-like protein 13	biolink:Protein
NCBIGene:120827150	jmjd6	biolink:Gene
NCBIGene:120831018	bmp10	biolink:Gene
NCBIGene:120820291	bmp5	biolink:Gene
PR:000004749	bridging integrator 2	biolink:Protein
PR:000005623	C-Maf-inducing protein	biolink:Protein
NCBIGene:120810864	cldc1	biolink:Gene
NCBIGene:120816955	LOC120816955	biolink:Gene
UniProtKB:P12830	CADH1_HUMAN Cadherin-1 (sprot)	biolink:Protein
NCBIGene:120820412	ppp3r1a	biolink:Gene
PR:000005490	calcium and integrin-binding protein 1	biolink:Protein
NCBIGene:120825115	micu3a	biolink:Gene
PR:000004937	calcium-binding protein 5	biolink:Protein
NCBIGene:120815899	cacybp	biolink:Gene
UNII:2B7MT5RY5Y	CAPRIN-1	biolink:ChemicalEntity
PR:000016095	carabin	biolink:Protein
MESH:C000728084	CHST3 protein, human	biolink:ChemicalEntity
PR:000005368	carboxylesterase 5A	biolink:Protein
UniProtKB:P15085	CPA1 protein, human	biolink:ChemicalEntity
UniProtKB:P48730	CSNK1D protein, human	biolink:ChemicalEntity
NCBIGene:120828194	card11	biolink:Gene
MESH:C505530	CASP8 protein, human	biolink:ChemicalEntity
PR:000014569	caveolae-associated protein 2	biolink:Protein
MESH:D060245	Tetraspanin 29	biolink:ChemicalEntity
NCBIGene:120825524	cntln	biolink:Gene
NCBIGene:120818509	cep126	biolink:Gene
NCBIGene:120830483	cep78	biolink:Gene
PR:000029354	centrosomal protein of 95 kDa	biolink:Protein
NCBIGene:120811862	LOC120811862	biolink:Gene
UNII:31HH20L1E4	CERAMIDE SYNTHASE 6	biolink:ChemicalEntity
NCBIGene:120820788	LOC120820788	biolink:Gene
UNII:YJA2N43WEX	CHEMOKINE XC RECEPTOR 1	biolink:ChemicalEntity
NCBIGene:120817683	slc44a1b	biolink:Gene
UniProtKB:P49585	Choline-Phosphate Cytidylyltransferase A	biolink:ChemicalEntity
NCBIGene:120835103	cfap57	biolink:Gene
NCBIGene:120808003	LOC120808003	biolink:Gene
NCBIGene:120810909	snap91a	biolink:Gene
UMLS:C3496132	Claudin-1	biolink:Protein
MESH:D051152	Clusterin	biolink:ChemicalEntity
UMLS:C0015498	Factor V	biolink:Protein
PR:000032477	coiled-coil domain-containing protein 152	biolink:Protein
NCBIGene:120835731	ccdc3b	biolink:Gene
NCBIGene:120824939	ccdc40	biolink:Gene
NCBIGene:120830218	cenatac	biolink:Gene
NCBIGene:120825844	ccdc86	biolink:Gene
PR:000003345	collagen alpha-1(V) chain	biolink:Protein
UNII:Q0C4P35Q0T	COLLAGEN ALPHA-1(XIV) CHAIN	biolink:ChemicalEntity
PR:000005722	collagen alpha-1(IX) chain	biolink:Protein
UNII:86V2W84PW4	COLLAGEN ALPHA-1(II) CHAIN	biolink:ChemicalEntity
NCBIGene:120820288	zmp:0000000760	biolink:Gene
NCBIGene:120820757	LOC120820757	biolink:Gene
NCBIGene:120833433	commd8	biolink:Gene
MESH:D003176	Complement C3	biolink:ChemicalEntity
MESH:D003183	Complement C6	biolink:ChemicalEntity
MESH:D003184	Complement C7	biolink:ChemicalEntity
NCBIGene:120833742	cog3	biolink:Gene
NCBIGene:120824210	LOC120824210	biolink:Gene
NCBIGene:120829353	cpne5a	biolink:Gene
NCBIGene:120827893	cobll1a	biolink:Gene
UniProtKB:P06732	CKM protein, human	biolink:ChemicalEntity
NCBIGene:120812459	LOC120812459	biolink:Gene
PR:000004826	CUGBP Elav-like family member 5	biolink:Protein
UniProtKB:Q13618	cullin-3, human	biolink:Protein
UNII:C9AJ102J44	CYCLIC NUCLEOTIDE-GATED CATION CHANNEL BETA-1	biolink:ChemicalEntity
UNII:08S09B3JLR	CYCLIN-DEPENDENT KINASE 11B	biolink:ChemicalEntity
NCBIGene:120820395	ccnj	biolink:Gene
NCBIGene:120826255	uqcrb	biolink:Gene
UMLS:C0010746	Cytochromes b5	biolink:Protein
PR:000005779	cytochrome c oxidase subunit 5A, mitochondrial	biolink:Protein
NCBIGene:120835768	LOC120835768	biolink:Gene
NCBIGene:120834664	LOC120834664	biolink:Gene
PR:000006238	cytochrome P450 2F2	biolink:Protein
UNII:OX7CIS4H0Z	CYTOKINE RECEPTOR COMMON SUBUNIT GAMMA	biolink:ChemicalEntity
GTOPDB:4904	cytokine receptor-like factor 1	biolink:SmallMolecule
NCBIGene:120809651	LOC120809651	biolink:Gene
NCBIGene:120828020	narfl	biolink:Gene
MESH:D003605	D-Amino-Acid Oxidase	biolink:ChemicalEntity
NCBIGene:120815578	dcun1d1	biolink:Gene
NCBIGene:120827925	dhrs7b	biolink:Gene
UMLS:C3146239	Delta <Eumeninae>	biolink:OrganismTaxon
PR:000006592	deoxyribonuclease-1	biolink:Protein
PR:000006693	desmocollin-2	biolink:Protein
